113.5,104.9,8.6,60.1,1.88,18.3,25,75.7,51.6,13.3,55,58.3,103.57,55.3
101.9,106.1,-4.3,59.5,1.32,16.6,33.1,65,49.6,17.5,48.4,52.4,91.05,47.5
102.9,107.3,-4.4,64.6,1.41,17.4,35.1,69.5,51.8,17.4,46.9,52.2,90.02,47.5
99.8,106,-6.2,60.6,1.51,16.5,32.7,67.6,49.2,15.4,45.5,49.7,93.54,46
98.2,105.9,-7.7,63.4,1.42,16.6,32.9,67.5,49.4,16.5,44.6,49.3,88.97,43.7
98.8,109,-10.2,54.9,1.22,15.3,32.6,69.6,50.2,17.1,46.4,50.4,93.09,42.2
102.5,96.2,6.3,64.4,1.5,17.3,32,70.6,51.1,16.2,47.1,52,88.54,53.9
104.2,98.5,5.7,62.3,1.81,18.2,30.3,69.1,50.7,14,48.6,52.8,90.24,55.4
101,93.1,7.9,59,1.39,16.3,31.9,71,51.6,16.2,47.3,51.1,90.23,56.6
104.2,100.1,4.1,64.3,1.72,17.9,31.3,70.1,50.6,14.6,48.1,52.2,93.39,53.8
108.6,103.2,5.4,69.4,1.89,19.6,29.2,67.6,48.8,14.6,50.7,55.4,94.25,54.4
100.3,93.9,6.5,62,1.37,16.6,33.2,68.6,51.2,16.8,46.1,51.1,89.34,55.8
110.4,105.9,4.5,59.1,1.96,17.7,33.5,68.6,50.7,12.8,49.5,53.6,94.62,52.7
103.4,100.8,2.6,64.6,1.56,17.7,32.5,65.5,48.9,16,47.9,52.2,92.6,52.2
99,96.4,2.6,71.4,1.66,19.1,28.9,71.1,50.1,16.2,47.1,51.5,90.97,53.3
99.7,97.8,1.9,57.7,1.15,15.8,30.5,70.8,51.6,18.6,48.4,52.8,88.92,51.3
102.4,101.4,1,59.9,1.4,16.5,33.7,66.4,49.8,16.4,46.7,51.7,94.64,50.5
100.6,100.3,0.3,57.3,1.38,15.6,30.7,70.7,50.4,15.4,46.3,51,89.3,49.6
100,101.3,-1.3,62.1,1.22,16.3,37.3,69.1,52.9,18.8,45.6,50.9,88.26,49.3
104.6,103.5,1.1,63,1.69,17.5,30.8,69,49.9,14.4,47.7,52.8,93.2,51
100.7,100.6,0.1,61.9,1.4,16.4,33.2,68.1,50.2,16.4,46,50.5,90.59,49.1
102.1,103.5,-1.5,61,1.46,17.2,34.4,67,50.7,16.6,47.8,51.5,87.54,48.8
99.7,101.3,-1.6,58.8,1.31,16.4,30.7,70.1,50.8,17,47.4,51.8,91.29,48.8
101.5,102.6,-1.1,58.5,1.39,16.2,31.2,69.4,50.3,16.1,47.5,51.7,90.95,49.1
105.6,106.4,-0.8,60.6,1.5,17.1,30.2,65.5,47.9,15.8,50.1,54,91.34,49.1
100.7,102.2,-1.5,59.2,1.26,16.1,27.9,65.8,47.3,17.2,48.6,53.2,94.47,49
100.6,103.1,-2.6,61.9,1.49,16.9,34,68.8,51.4,16,45.1,49.8,91.71,49.1
97.8,100.4,-2.6,61.1,1.25,16.1,31.3,68.1,49.8,17.7,45.6,50.5,89.26,48.4
95.3,98.8,-3.4,59.3,1.35,15.9,27,67.3,47.1,15.9,45.4,49.5,88.24,47.6
100.3,104.2,-3.8,53.6,1.27,15.3,29.7,66.1,47.9,16.2,47.5,51.5,93.72,46.6
99.1,103.9,-4.8,58.3,1.22,15.7,30.8,68.6,50,17.6,46.5,51.4,92.68,46.6
101.9,106.6,-4.7,58.7,1.23,15.5,36.2,67.7,51.7,17.6,45.3,51.2,92.49,46.4
97.2,102.9,-5.7,55.7,1.07,14.5,33.3,66.7,49.6,18.6,45.4,50,93.9,44.1
95.6,102.1,-6.5,64.1,1.36,16.7,31.1,67.9,49.1,17.2,44.6,48.6,93.23,44.6
101.4,108.8,-7.4,54.5,1.41,15.2,31.5,65.7,48.1,14.8,46.1,50.4,92.14,43.4
109.3,101,8.3,58.1,1.94,17.3,27.7,67.7,47.8,12.3,49.8,54.3,93.75,54.6
103.9,98.1,5.8,56.3,1.26,15.9,31.1,68.7,50.8,17.1,49.7,54.1,91.46,54.9
104.4,97.8,6.6,62.7,1.71,18.3,28.9,67.8,49.3,14.9,49.9,53.5,96.63,55.1
104.8,102.5,2.2,65.3,1.84,19,31,69.5,50.8,14.6,48.8,52.8,93.08,52.9
102.4,98.2,4.2,60,1.47,16.2,29.4,70.7,49.9,15.1,47.3,52.3,88.26,52.5
105.6,103.4,2.2,61.8,1.6,17.4,32.8,69.3,50.9,15.3,48.6,52.8,93.78,52
104.2,101.5,2.7,62.3,1.49,17.7,33.8,68.9,51.5,16.7,48.9,53.1,90.44,51.5
102.1,96.6,5.4,64.9,1.56,17.6,31.7,70.2,51,15.8,46.8,51.8,93,54.4
103.2,99.6,3.5,65.6,1.58,17.7,31.8,69.4,50.9,15.7,46.9,52.2,92.71,53.8
103.2,100.6,2.6,59.5,1.46,16.5,32.4,70.4,50.9,15.8,46.6,52,93.07,51.6
102.4,100,2.4,62,1.49,17,34.5,69.7,51.8,16.1,46.5,51.1,90.72,51.7
103.7,101.1,2.6,72.7,1.53,19.5,35.3,67.3,51.9,18.4,48.6,53.7,90.78,55.1
100,100.5,-0.6,58.3,1.37,15.5,26.6,69.1,47.4,15.1,47,51.4,91.95,48
102.6,101.3,1.3,57.2,1.42,16.2,32.3,67.2,49.6,15.8,47.3,51.4,92.59,49.8
102.4,100.9,1.5,53,1.18,14.7,33.1,69.8,51.8,17,47.4,52.2,90.36,51.1
107.2,106.9,0.3,59.9,1.75,17.4,28.7,66.6,47.7,13.7,50,54.3,91.76,49.5
103.7,103.7,0,56.9,1.42,15.8,30,68,48.5,15.1,47.8,52.6,94.33,48.2
102.4,102.6,-0.2,61.5,1.64,17.2,31.4,68.8,49.7,14.7,47.2,51.2,89.17,50.2
106.4,107.7,-1.3,55.9,1.32,15.4,37.1,66.3,51.8,16.4,47.2,52.6,95.88,49.2
103.3,104.6,-1.3,60.7,1.57,17.2,28,68.9,48,15.1,48.6,52.8,92.06,47.4
101.5,102.6,-1.1,57.2,1.47,15.9,30.5,68.6,49.6,14.8,46,51.3,89.46,49.8
100.4,104.2,-3.8,58.7,1.23,16,30,68.1,49.9,17.8,47.6,52.7,92.63,48.3
99.1,104.2,-5.1,59.6,1.28,16.5,30.7,67.2,49.2,17.7,47.1,51.2,94.76,45.7
102.3,105.9,-3.5,62.1,1.5,17.5,30.1,65.9,48.2,16.2,48.7,52.6,94.03,48.2
101.1,105.1,-4,56.6,1.24,15.4,31.6,67.3,49.6,17,46.7,51.6,92.68,47
95.4,101.2,-5.8,55.8,1.29,15,30.6,70.9,50.1,15.9,43.9,48.3,88.93,45.6
99.3,105.6,-6.3,55.6,1.34,15.3,31.8,67.8,49.1,15.7,45.8,49.7,91.01,44.7
95.2,105.1,-9.9,60.1,1.14,15.7,33.8,69.7,51.3,19.1,44.4,49.1,95.32,43.1
91.2,100.1,-8.9,64.6,1.15,16.3,34.5,69.7,51.1,20,42.8,46.9,92.11,42.5
107.9,99.7,8.1,60,1.74,17.7,30.6,69,50.2,14.2,49.7,53.9,96.74,55.2
108,100.4,7.6,59.7,1.81,17.5,31.1,68.6,50.1,13.5,49.8,53.4,93.32,54.9
105.4,98.5,6.9,56.4,1.39,16,30.1,68.5,50.1,15.7,49.2,53.9,91.06,55.4
110.3,106,4.3,56.6,1.83,16.9,28.5,68.3,48.7,12.7,50.7,55.3,94.36,51.7
102.4,98.1,4.3,65.4,1.67,18.2,32.2,68.3,50.3,15.4,47.6,51.5,93.2,53.7
103.2,100.9,2.3,62,1.48,17.3,27.7,67.6,48.1,15.9,49.7,54,91.38,52.3
107.5,104.1,3.4,62.8,1.82,18.4,34.3,70.3,52.4,14.5,49,53.2,91.72,52.9
102.1,99.9,2.2,60.4,1.55,16.4,27.2,69.5,48.1,14.4,47.6,52,93.6,50
105.9,102.6,3.3,64.1,1.64,18,34.5,70.3,52.2,15.7,48.5,52.8,90.55,51.8
107.3,104.1,3.3,61.5,1.71,18.3,32,65.6,49,15.1,50.5,54,90.35,52.2
102.9,101.8,1.2,60.8,1.53,16.7,33.3,68.9,51.1,15.4,46.6,51.3,90.93,51.3
105.6,104.1,1.5,58.4,1.61,16.8,29.2,66.5,47.7,14.3,49.3,53.3,94.4,49.7
103.8,102.9,0.9,69.7,1.48,18.4,36.2,68.3,52.1,17.8,47.2,52.9,91.75,53
100.5,98.7,1.8,58.4,1.3,15.8,34.1,70.2,52.3,16.9,45.2,50.7,90.32,52
102.8,102.4,0.4,64.2,1.51,17.6,30.2,68.6,49.9,16.2,47.7,52.7,93.13,51
101.1,101.7,-0.6,60.9,1.52,16.9,34.3,67.1,50.3,15.8,46.3,50.1,90.02,49.6
105.3,105.6,-0.3,60.7,1.6,17.7,28.7,67.9,49.1,15.2,50.7,54.4,91.51,50.2
104.3,104.7,-0.4,57.7,1.41,16.3,34.9,67.3,51.2,16.1,47.6,51.9,91.21,49.5
102.9,104.5,-1.6,58.4,1.61,16.6,32.8,68.5,50.4,14.4,46.4,50.8,89.93,48.6
97.3,99,-1.7,59.4,1.37,16.5,29.7,71,50.5,16.6,46.3,50.1,88.47,50.1
101.8,102.6,-0.7,59.3,1.53,17.1,32.7,67.2,49.8,15.7,47.2,51,92.74,48.6
100.4,104.8,-4.4,57,1.3,15.8,29.7,68.9,49.1,16.6,47.1,51.7,93.21,46.5
100.4,104.6,-4.2,61.1,1.44,16.7,29.2,68.4,48.9,15.9,46.8,51.4,90.78,46.6
103.4,107,-3.6,64.1,1.58,17.8,31.9,69,50.5,15.8,47.7,52.4,91.31,48.2
101.6,106.9,-5.4,52.2,1.28,14.6,32.7,67.5,49.7,15.5,46.5,50.7,89.56,45.8
100.3,106.6,-6.3,62.3,1.51,17,34.1,66.8,49.7,16,45.5,49.5,91.35,44.2
96.6,104.7,-8,62.6,1.33,16.9,30.5,66.3,48.3,17.6,46.2,50.1,92.55,45.6
97.2,106.2,-9.1,64.6,1.45,17.3,29.8,68.5,48.7,16.6,45.6,49.9,91.56,43.6
101.5,107.1,-5.6,56.9,1.24,15.3,37.3,66.9,51.6,17.5,45.2,49.9,95.75,45.6
105,96.6,8.3,61.7,1.55,17.2,29.7,70.3,51.1,15.2,49.6,54.1,90.87,57.3
107,103.6,3.5,60.7,1.59,17.4,33.8,69.1,51.7,15.4,49.8,53.5,92.9,53.2
101.9,97.3,4.6,58.3,1.31,16,33.4,70.4,52.3,17,46.8,51.8,92.09,53.6
104.2,98.5,5.7,59.1,1.52,16.8,30.7,67.9,49.7,15.2,48.4,52.9,95.61,54
105.6,101.2,4.4,56.4,1.52,16.5,27.2,67.8,48.1,14.6,49.8,54.4,94.52,52.3
106.1,100.9,5.2,71.3,1.63,19.6,33.2,70.1,51.9,17.3,49.7,54.6,91.08,54.8
106.8,102.6,4.2,59.3,1.64,17.2,30.1,68.3,49.4,14.5,49.9,54.2,93.89,51.9
98.9,96.7,2.3,64.7,1.52,17.5,30.5,70.2,50,16.1,46,50.6,94.41,52.1
99.4,97.1,2.3,60.5,1.45,16.4,28,70,49,15.3,46.9,51.5,88.39,52.3
104.7,100.5,4.2,65.3,1.56,18.6,33.3,70,52.2,16.8,49.7,53.9,90.53,54.4
100,97,3,55.2,1.28,15.6,27.6,70.7,49.8,16.3,47.6,52.3,87.74,52
103.9,102.4,1.6,66.2,1.83,19,31.5,68.2,49.8,14.8,48.2,52.3,92.99,51.8
104.4,102,2.3,65.7,1.86,18.2,33.9,70,51.5,14.1,46.8,51,92.22,52.2
99.7,97.6,2.1,67.9,1.61,17.8,31.5,71,51.3,15.6,45.7,50.6,91.24,52.7
105.2,102.8,2.4,54.8,1.34,15.7,30.5,69.1,50.2,15.9,49.2,53.8,91.66,50.9
104.4,104.2,0.2,59.2,1.43,16.9,32.1,66.8,49.6,16.4,49.1,53,92.69,49.4
102.1,101.1,1,59.8,1.45,16.6,32.1,66.2,48.9,15.9,47.4,51.3,94.14,49.5
100.3,100.5,-0.2,62.3,1.42,16.9,29.7,68.5,49.7,16.4,47.1,51.9,90.89,51
102.2,104.9,-2.8,66.1,1.73,18,30.6,69,49.7,14.7,47,51.1,93.98,48
100.1,102.3,-2.2,61.6,1.33,16.2,28,69,47.8,16.6,47.3,52.1,93.81,46.8
98.5,100.3,-1.8,55.8,1.25,14.9,32.5,69.1,50.5,16.4,45.3,49.8,96.15,48
100.3,103.2,-2.9,54.7,1.23,15.3,32.2,68.2,50.6,17.1,47.6,51.4,90.67,47.6
99.3,103.5,-4.2,59.1,1.27,16.2,33.1,67.8,50.5,17.7,45.9,50.9,92.32,46.9
98.4,103.8,-5.4,57.6,1.33,15.4,29.2,67.3,47.7,15.7,45.2,50.4,93.35,44.6
96.9,102.4,-5.5,54.2,1.14,14.9,31.3,69.1,50.1,17.8,45.6,50,93.63,45.2
98.2,104.2,-6,66.2,1.47,17.9,29.3,67.5,48.4,16.8,46.4,51,93.03,46.5
99.4,106.2,-6.8,58.1,1.18,15.6,32.8,68.4,50.2,18.1,46,51.4,93.97,45.3
96.3,105.5,-9.2,60.9,1.37,15.9,35.7,68,50.4,16.5,42.9,47,95.7,42.7
95.9,105.9,-10,66.5,1.4,17.4,30.2,67.3,48,17.3,45,49.5,90.47,43.2
105.4,96.4,9,61.2,1.68,17.4,32.4,70.5,51.8,14.6,48.4,52.5,95.04,57.3
106.5,99.5,6.9,63.7,1.55,18.2,33.5,69.3,52.3,16.6,50.1,54.6,91.03,55.9
106.8,101.7,5.1,60.9,1.6,17.5,27.6,69.1,49.2,14.9,50.3,55.2,94.7,53.4
105.7,101.1,4.6,68.9,1.67,19.1,32.9,69.8,51.6,16.3,49,54,90.84,55.1
102.7,97.3,5.4,67.8,1.53,18.8,31.6,67.6,50,17.3,49.1,53.2,95.67,54.2
103.5,97.1,6.4,61.6,1.48,17.3,30.1,70.3,51.2,16.2,48.8,53.5,92.11,55.6
102.5,99.4,3.1,64.9,1.57,18.3,30.4,69.6,50.8,16.3,49.5,53.3,91.22,54.3
104.2,101.7,2.5,68.4,1.94,19.8,31.8,69.6,50.7,14.7,48.5,52.5,93.37,53.1
100.9,99.5,1.5,54.8,1.32,15.8,27.7,69.9,49.6,16,48.2,52.7,90.54,50.7
102.5,99.7,2.8,68.9,1.68,18.4,28.3,71.2,50.1,15.3,47.5,53,95.58,54.1
99.9,98.3,1.5,60.7,1.42,16.6,33.5,68,50.4,16.5,45.7,50.1,94.25,50.8
104,103.1,1,60.4,1.63,17.2,31.2,67.3,49.1,14.8,48.7,52,94.74,49.6
102.7,102.8,-0.1,65.3,1.71,17.7,32.4,68.6,49.9,14.7,46.4,51.1,94.3,50
103.6,100.7,2.9,59.6,1.47,17,30.8,67.9,49.3,16,48.6,52.6,100.66,51.3
105.2,103.8,1.4,56.1,1.33,15.7,29.5,69.4,49.5,16,49.2,54.8,97.56,50.6
106.5,106.2,0.3,58.3,1.51,17.1,32.7,66.7,49.7,15.8,49.4,53.9,94.27,49.8
101.1,100.3,0.8,53.9,1.18,15.3,34.4,66.9,50.6,17.8,47.3,51.6,98.68,49.7
104.7,105.2,-0.5,56.7,1.61,16.7,28.1,64.7,46.6,14.2,49,53.2,96.64,49.3
102.9,103.9,-1.1,57,1.38,15.9,32.7,70.5,50.6,15.9,47.4,52,96.19,47.6
102.2,104.5,-2.3,62.5,1.49,17.2,32.1,68.8,50.4,16.1,47.6,51.7,95.95,48.3
103.3,104.2,-0.8,59.1,1.24,16.3,32.1,69.1,50.8,18.1,49.4,53.6,95.54,49
98.7,102.2,-3.5,65.2,1.36,17.3,30.8,68.5,49.6,17.7,46.8,51.6,97.36,47.5
102.8,103.9,-1.1,56.7,1.51,15.8,29.8,65.7,47.2,14.3,46.8,51.7,94.63,47.9
101.8,105.2,-3.4,58.8,1.34,16.4,32.9,68.6,50.6,17,47.6,52.1,94.33,47.1
100.1,105.8,-5.7,51.6,1.22,14.6,33.4,69.8,51.6,16.4,46,50.3,93.55,46.2
100.7,106.7,-6,58.8,1.23,16.2,32.6,67.9,50.1,18.1,47.4,52.4,92.46,45.7
98,106.5,-8.4,61.8,1.42,16.3,34.6,67.3,49.9,16.3,44.4,48.4,97.11,43.1
92.8,102.8,-10,63.8,1.05,15.8,33.1,67.6,49.9,20.8,44.3,49,90.93,41.7
96.1,108,-11.9,51.4,1.12,14.2,28.6,67.4,47.4,16.9,45.8,49.9,95.69,41.1
106.2,98.4,7.8,63.7,1.66,18,38.1,67.6,52.7,15.8,47.3,51.6,90.3,56
110.9,103.8,7.2,69.2,1.64,19.4,35.2,68.4,52.9,16.9,51,56.9,90.55,57.1
110.4,102.3,8.1,63.9,1.6,18.1,33.9,65.6,50.3,16,51.9,55.9,94.85,55.8
110.1,102.3,7.9,65.1,1.73,18.7,32.1,63.5,48.1,15.3,52.1,55.8,90.96,54.4
106.3,99.5,6.8,64.7,1.62,18.3,30.5,65.7,49,15.8,50.2,55,89.69,55.3
106.3,100.6,5.6,67.7,1.72,19.3,32.1,66.4,49.7,16.1,50,54,92.47,54.7
102.4,98,4.4,63.5,1.4,17.7,32.6,69.6,52.4,17.8,49.3,53.1,89.65,55.1
105.7,100.5,5.2,61.7,1.43,17,33.9,66.9,50.8,16.6,49.4,53.8,89.35,53.5
105.5,103.3,2.2,65.4,1.56,18.3,32.6,69.1,51,16.6,49.5,54.2,91.13,52.6
106.5,102.5,4,54.3,1.29,15.3,35.6,66.9,51.8,16.5,48.1,53.3,89.1,53.2
100.3,97.5,2.8,67.2,1.33,17.8,33,67.8,50.8,18.8,47.8,52.9,91.43,52.8
102.4,100.8,1.6,61.2,1.28,16.6,35.5,68.5,52.5,18.3,47.6,52.4,91.46,51.2
106.4,105.5,0.8,65.5,1.82,18.6,33.3,65.7,49.7,14.6,48.3,52.9,93.89,51.5
105.8,104.3,1.5,55.2,1.43,15.3,38.3,65,50.8,15.3,46.3,51.3,93.16,49.7
101.5,98.8,2.7,62.4,1.43,17.3,31.9,70.3,51.2,16.9,47.6,52.1,89.53,51.7
103.9,103.2,0.7,61.7,1.64,17.5,33.9,67.3,50.1,15.1,47.6,51.3,92.98,50.7
105.9,106.8,-0.9,61.1,1.39,16.9,32.4,67.2,49.9,17,49.6,54.4,92.52,49
101,102.2,-1.2,61.1,1.35,16.3,37,64.6,50.5,17.2,45.2,49.9,88.51,48.9
103.4,101.8,1.6,55.8,1.33,15.5,33.2,66.8,50,16,47.2,52.3,89.75,50.5
100.8,103.5,-2.7,60.3,1.37,16.5,35.2,64.2,48.4,17.1,46.4,50.4,94.9,45.7
101.5,103.7,-2.2,56.5,1.19,15.7,34,66.4,50.1,18.1,47.5,52.7,91.9,48.3
101.1,103.3,-2.3,60.9,1.28,16.3,34.1,66,49.9,17.9,46.2,51.4,92.11,47.8
99.1,105,-5.9,62.1,1.44,17,32.8,64.3,48.3,16.5,46.4,50.2,93.78,45.8
98.9,105.2,-6.3,53.3,1.3,14.9,30.6,63.2,46.6,15.6,45.8,49.8,91.47,44.6
93.9,103.5,-9.6,60,1.25,15.7,35.6,66.4,50.5,17.8,42.7,46.8,93.31,42.3
102.4,110.2,-7.8,65.2,1.4,17.9,34,65.2,49.6,18.2,48.2,52.7,93.6,45.2
101.8,109.6,-7.7,52.3,1.16,14.6,33,63.8,48.1,17.1,47.7,51.8,93.74,43.7
99.4,108.9,-9.5,58.9,1.27,16,33.9,60.2,46.6,17.5,46.2,50.4,94.36,43.1
97.4,110.6,-13.2,57.8,1.18,15,33.7,63.9,48.2,17.5,44,49.6,91.06,40.7
112.4,100.7,11.8,65.4,1.93,19.4,37.4,67,52.4,14.7,51.1,54.7,91.5,58.6
112.4,102.6,9.8,70.2,1.75,20.4,32.8,68.7,51.8,16.7,53.1,58.1,91.1,59
105.2,99.2,6,61.5,1.33,16.9,32.4,67.8,50.4,17.7,50.7,54.6,89.54,53.6
107.5,102.8,4.7,66.3,1.47,18.7,31.8,69.2,51.4,17.8,52,56,92.73,53.6
102.9,99.5,3.4,62.8,1.24,17.2,32.3,70,51.9,19.2,50.1,54.6,91.84,53.7
109.6,101,8.5,64.4,1.57,18.1,34.1,65.7,50,16.3,51,55.7,91.68,56.2
106.4,100.3,6.2,55.4,1.27,15.5,33.4,67,50.5,16.8,49.8,54.2,88.54,53.9
106.4,102.3,4.2,61.1,1.51,17,34.3,65.8,50.1,15.9,49.6,53.5,92.61,53
109.1,107.1,2.1,67.6,1.68,19.2,31.6,66.1,49.5,16.2,51.8,56.2,90.04,52.8
108.5,102.6,5.9,55,1.49,16.1,30.2,67.5,49.2,14.6,51.2,55.4,86.09,53
106.3,102.1,4.2,57,1.26,16.1,35.8,69.1,52.7,17.8,50.3,54.4,92.17,52.7
103.8,104.2,-0.5,59.5,1.35,16.3,33.6,65.1,49,16.8,48.1,52.4,89.88,48.6
105.2,103.7,1.5,59.9,1.49,17.7,32.6,67.6,50.3,16.7,50.5,54,93.52,52.5
102.7,100.8,1.9,63.4,1.44,17.5,32.2,68.1,49.9,17,49.3,53.1,84.31,51.2
103.9,105.5,-1.7,63.8,1.51,17.7,32.3,64.9,48.8,16.4,48.5,53.3,92.04,50.1
108,107.1,0.9,65.8,1.75,18.9,29.7,66.3,48.2,15.1,50.8,55.2,94.46,50.9
104.2,102.9,1.3,61.4,1.31,16.8,33.8,66.8,50.6,17.8,49,53.7,90.44,50.4
103.5,106.2,-2.8,55.6,1.27,15.6,33.9,65.4,49.2,17,48.2,52.4,92.65,47.5
103.3,107,-3.7,60,1.35,16.7,34.8,66.1,50.3,17.4,48.5,52.6,92.48,47.2
104.7,106.7,-2,54.3,1.25,15.8,32.9,66.9,50.1,17.2,49.6,54.1,90.85,47.7
105.3,110.3,-5,60.8,1.29,16.8,34.7,64.8,49.7,18.2,49.3,54.3,93.58,46.4
102.9,106.4,-3.5,59.2,1.27,16.1,35,65.7,49.8,17.7,48.1,52.1,92.03,46.7
102.4,107.2,-4.8,57.6,1.34,15.5,37.6,66.9,51.3,16.6,45.6,49.9,94.47,45.7
99.5,106,-6.5,59.1,1.26,16,33.2,65,48.8,17.7,46.9,50.9,90.65,44.8
102.6,109.5,-6.9,56.4,1.18,15.2,35.9,65.4,50.4,17.9,47,51.8,97.05,45.3
103.1,109.7,-6.6,64.4,1.39,17.4,32.4,66.6,49.6,17.5,48.6,53,93.67,46.1
102.1,110.8,-8.8,58.8,1.34,16.3,34.4,64.3,49,17.1,47.2,51.2,88.45,44
102.9,110.1,-7.2,58.4,1.34,16.1,32.9,65.8,48.2,16.7,47.4,52,96.78,43.4
99.1,110.1,-11,66.1,1.43,17.9,32.5,61.8,46.9,17.6,47.1,50.7,89.7,43.3